seed,x,y,r,f_spiral,f_circles,margin,router_spiral,oracle_spiral,composite_correct,region_match
42,0.93613,0.51338,1.06766,0.08014,0.97335,-1.10707,0,0,1,1
42,-0.68639,0.09091,0.69239,0.03583,0.50447,-1.27448,0,0,1,1
42,-0.61209,0.42299,0.74403,0.02984,0.51444,-1.27889,0,0,1,1
42,-0.31880,-0.54045,0.62747,0.98475,0.42523,-0.30395,0,0,1,1
42,0.04250,0.69290,0.69420,0.03008,0.10872,-1.14354,0,0,1,1
42,0.18770,-0.61781,0.64569,0.98519,0.12165,0.04502,1,0,0,0
42,0.45076,-0.54842,0.70989,0.98326,0.67870,-0.47916,0,0,1,1
42,0.73214,-0.35722,0.81464,0.97818,0.71430,-0.50188,0,0,1,1
42,0.88600,0.14599,0.89794,0.09423,0.97822,-1.10318,0,0,1,1
42,-0.17133,-0.97691,0.99182,0.98599,0.86656,-0.56788,0,0,1,1
42,-0.78680,-0.48059,0.92196,0.96304,0.92242,-0.60594,0,0,1,1
42,0.97188,-0.97202,1.37455,0.97379,0.76475,-0.53028,0,0,1,1
42,-0.64311,-0.14556,0.65938,0.59980,0.43401,-0.56873,0,0,1,1
42,0.95426,-0.04637,0.95539,0.96627,0.65422,-0.47585,0,0,1,1
42,0.22019,0.41094,0.46621,0.03232,0.09633,-1.12041,0,0,1,1
42,-0.36308,-0.79765,0.87640,0.98552,0.44103,-0.31625,0,0,1,1
42,-0.54398,0.90476,1.05570,0.02837,0.96730,-1.11512,0,0,1,1
42,-0.14946,-0.52957,0.55026,0.98478,0.41651,-0.29673,0,0,1,1
42,0.11455,-0.69593,0.70530,0.98540,0.72973,-0.50547,0,0,1,1
42,0.68244,0.10062,0.68982,0.09431,0.08711,-0.79529,0,0,1,1
42,-0.70861,-0.63879,0.95404,0.96461,0.86802,-0.58137,0,0,1,1
42,-0.68268,-0.93812,1.16022,0.98576,0.87352,-0.57079,0,0,1,1
42,-0.36900,-0.35153,0.50964,0.96189,0.06030,0.14393,1,0,0,0
42,0.47763,0.41473,0.63256,0.04452,0.10926,-1.10036,0,0,1,1
42,-0.80471,-0.69645,1.06423,0.96503,0.87072,-0.58218,0,0,1,1
42,-0.20142,-0.45113,0.49406,0.98447,0.06005,0.14655,1,0,0,0
42,-0.56611,0.97481,1.12727,0.02813,0.96862,-1.11479,0,0,1,1
42,0.60092,-0.66543,0.89660,0.98278,0.71090,-0.49718,0,0,1,1
42,0.51888,0.98990,1.11764,0.02914,0.97579,-1.11283,0,0,1,1
42,0.60733,0.03787,0.60851,0.09573,0.07890,-0.73998,0,0,1,1
42,-0.26672,-0.60478,0.66098,0.98499,0.42647,-0.30481,0,0,1,1
42,0.93167,0.44284,1.03156,0.08134,0.97281,-1.10699,0,0,1,1
42,-0.77617,0.18110,0.79702,0.03287,0.51487,-1.27877,0,0,1,1
42,0.41894,0.50486,0.65604,0.03195,0.11396,-1.14453,0,0,1,1
42,-0.43973,-0.87329,0.97775,0.98569,0.86876,-0.56894,0,0,1,1
42,-0.86696,-0.58611,1.04649,0.96404,0.92440,-0.60641,0,0,1,1
42,-0.97692,0.83926,1.28792,0.02755,0.96187,-1.11662,0,0,1,1
42,-0.13674,-0.43638,0.45730,0.98444,0.05943,0.14742,1,0,0,0
42,-0.06007,0.94141,0.94332,0.02880,0.81098,-1.15618,0,0,1,1
42,-0.85450,-0.99033,1.30802,0.98250,0.87642,-0.57388,0,0,1,1
42,0.55524,0.75802,0.93962,0.03039,0.97453,-1.11307,0,0,1,1
42,0.97919,-0.52425,1.11070,0.98348,0.75796,-0.52095,0,0,1,1
43,0.25296,0.11421,0.27755,0.72657,0.10425,-0.01699,0,1,0,0
43,0.24024,0.15032,0.28339,0.08279,0.10427,-0.86706,0,1,1,0
43,0.14305,-0.16946,0.22176,0.88896,0.04938,0.12803,1,1,1,1
43,0.36335,0.15926,0.39672,0.73593,0.10439,-0.00950,0,1,0,0
43,-0.06120,0.19345,0.20290,0.04809,0.06517,-0.87998,0,1,1,0
43,-0.01572,0.14165,0.14252,0.04829,0.07687,-0.93765,0,1,1,0
43,0.08298,0.19695,0.21372,0.08279,0.07697,-0.72883,0,1,1,0
43,-0.23025,0.03169,0.23242,0.17617,0.06599,-0.31140,0,1,1,0
43,-0.03709,0.13631,0.14126,0.17436,0.06513,-0.31050,0,1,1,0
43,0.00913,-0.15262,0.15290,0.81941,0.06524,0.09731,1,1,1,1
43,0.08754,0.08271,0.12043,0.11375,0.07686,-0.57733,0,1,1,0
43,0.14560,-0.04979,0.15388,0.88577,0.07678,0.08909,1,1,1,1
43,-0.33017,0.17483,0.37360,0.17471,0.08272,-0.40927,0,1,1,0
43,-0.11050,0.06747,0.12947,0.17541,0.06548,-0.31013,0,1,1,0
43,-0.34439,0.03776,0.34646,0.17640,0.03199,-0.09927,0,1,1,0
43,-0.01979,-0.20735,0.20829,0.82097,0.03115,0.15159,1,1,1,1
43,0.12439,0.35144,0.37280,0.04811,0.07715,-0.94001,0,1,1,0
43,0.36897,0.14270,0.39560,0.73732,0.10438,-0.00840,0,1,0,0
43,0.27844,0.19504,0.33995,0.08271,0.10435,-0.86775,0,1,1,0
43,-0.18889,-0.06703,0.20043,0.17726,0.03158,-0.09548,0,1,1,0
43,0.01674,-0.00140,0.01680,0.87614,0.06506,0.10479,1,1,1,1
43,0.03206,-0.12172,0.12588,0.81860,0.06512,0.09738,1,1,1,1
43,0.12985,0.25370,0.28500,0.08268,0.07705,-0.72986,0,1,1,0
43,-0.05904,0.19099,0.19991,0.04810,0.06516,-0.87987,0,1,1,0
43,-0.02090,0.01323,0.02473,0.17583,0.06519,-0.30747,0,1,1,0
43,-0.37269,0.11266,0.38934,0.17558,0.08304,-0.40874,0,1,1,0
43,-0.06380,0.01301,0.06511,0.17595,0.06535,-0.30815,0,1,1,0
43,-0.22923,0.15903,0.27899,0.17462,0.06586,-0.31421,0,1,1,0
43,-0.37752,-0.06551,0.38316,0.17772,0.03200,-0.09765,0,1,1,0
43,-0.31262,-0.11669,0.33369,0.17816,0.03182,-0.09592,0,1,1,0
43,0.02531,-0.15378,0.15585,0.81967,0.06518,0.09745,1,1,1,1
43,-0.04091,-0.37617,0.37839,0.89172,0.03854,0.14301,1,1,1,1
43,0.19490,-0.14709,0.24418,0.88906,0.04948,0.12789,1,1,1,1
43,-0.12598,-0.03657,0.13118,0.17673,0.06564,-0.30811,0,1,1,0
43,0.11408,-0.29321,0.31462,0.88426,0.03156,0.15230,1,1,1,1
43,-0.05419,0.08748,0.10290,0.17501,0.06524,-0.30966,0,1,1,0
43,0.05902,0.34976,0.35471,0.04798,0.07713,-0.94071,0,1,1,0
43,-0.09918,-0.24599,0.26523,0.88174,0.03129,0.15262,1,1,1,1
43,-0.28658,-0.14140,0.31956,0.79241,0.03175,0.14998,1,1,1,1
43,-0.33162,-0.13833,0.35931,0.17846,0.03185,-0.09574,0,1,1,0
43,-0.24620,0.14303,0.28473,0.17486,0.06595,-0.31415,0,1,1,0
43,-0.28130,0.15911,0.32318,0.17476,0.06608,-0.31514,0,1,1,0
43,0.34023,-0.19180,0.39057,0.88433,0.04951,0.12756,1,1,1,1
43,0.30164,-0.23248,0.38084,0.88485,0.04937,0.12778,1,1,1,1
43,-0.30665,0.15821,0.34506,0.17484,0.08240,-0.40721,0,1,1,0
43,-0.05047,-0.25632,0.26125,0.82226,0.03118,0.15156,1,1,1,1
43,0.15934,0.01125,0.15974,0.86867,0.07684,0.08659,1,1,1,1
43,-0.13896,0.14719,0.20242,0.17451,0.06551,-0.31240,0,1,1,0
43,0.12371,-0.20398,0.23857,0.88959,0.06488,0.10644,1,1,1,1
43,0.14001,0.13182,0.19230,0.08285,0.07693,-0.72821,0,1,1,0
43,-0.00511,-0.26355,0.26360,0.88944,0.03109,0.15303,1,1,1,1
43,0.26096,-0.27971,0.38254,0.88549,0.04922,0.12804,1,1,1,1
43,0.36221,-0.09623,0.37478,0.88228,0.10420,0.04862,1,1,1,1
43,0.38845,-0.08715,0.39811,0.82115,0.10423,0.03258,1,1,1,1
43,-0.14541,-0.07140,0.16199,0.87647,0.06575,0.10382,1,1,1,1
43,0.01125,-0.14401,0.14445,0.81912,0.06523,0.09730,1,1,1,1
43,-0.23552,0.18746,0.30102,0.17429,0.06586,-0.31497,0,1,1,0
43,0.01634,-0.12661,0.12766,0.81856,0.06519,0.09727,1,1,1,1
43,-0.23144,-0.21407,0.31526,0.79624,0.03159,0.15034,1,1,1,1
43,0.37545,0.07073,0.38205,0.83162,0.10433,0.03561,1,1,1,1
43,-0.18129,-0.33683,0.38252,0.86470,0.03939,0.14082,1,1,1,1
43,-0.22806,0.27324,0.35591,0.04759,0.08184,-0.96217,0,1,1,0
43,-0.17925,0.06813,0.19176,0.17559,0.06575,-0.31130,0,1,1,0
43,0.38360,-0.04720,0.38649,0.81958,0.10425,0.03204,1,1,1,1
43,-0.00023,0.24175,0.24175,0.04810,0.07698,-0.93934,0,1,1,0
43,-0.22969,0.05022,0.23512,0.17595,0.06597,-0.31179,0,1,1,0
43,0.23283,0.21712,0.31835,0.08269,0.10433,-0.86773,0,1,1,0
43,0.25896,0.10448,0.27924,0.72752,0.10425,-0.01614,0,1,0,0
43,0.14240,0.10420,0.17645,0.04801,0.07691,-0.93958,0,1,1,0
43,0.22185,-0.32123,0.39040,0.88599,0.03144,0.15249,1,1,1,1
43,0.07725,0.01248,0.07825,0.81413,0.07679,0.07713,1,1,1,1
43,0.30120,0.14931,0.33618,0.72544,0.10433,-0.01818,0,1,0,0
43,-0.17037,0.23589,0.29098,0.04778,0.06556,-0.88449,0,1,1,0
43,0.04844,0.22208,0.22730,0.04824,0.07698,-0.93845,0,1,1,0
43,0.28211,0.28342,0.39989,0.08258,0.10445,-0.86872,0,1,1,0
43,0.15687,-0.19262,0.24842,0.88973,0.04933,0.12814,1,1,1,1
43,0.25606,0.13791,0.29084,0.72482,0.10428,-0.01862,0,1,0,0
43,-0.03636,0.38717,0.38888,0.04771,0.07714,-0.94245,0,1,1,0
43,0.10648,0.02214,0.10875,0.88314,0.07682,0.08867,1,1,1,1
43,0.11025,-0.23731,0.26167,0.89026,0.06496,0.10639,1,1,1,1
43,-0.10398,0.16092,0.19159,0.04807,0.06536,-0.88120,0,1,1,0
43,-0.37050,-0.09564,0.38264,0.17806,0.03197,-0.09700,0,1,1,0
43,-0.28560,0.13277,0.31495,0.17509,0.06612,-0.31462,0,1,1,0
43,0.24568,0.29725,0.38564,0.08257,0.10443,-0.86868,0,1,1,0
43,-0.02039,0.20838,0.20938,0.04814,0.07694,-0.93894,0,1,1,0
43,0.11541,0.10729,0.15757,0.04801,0.07690,-0.93954,0,1,1,0
43,0.12765,-0.26793,0.29679,0.88382,0.03153,0.15234,1,1,1,1
43,-0.36953,0.05588,0.37373,0.17625,0.03206,-0.09992,0,1,1,0
43,-0.32797,0.09473,0.34137,0.17567,0.06633,-0.31456,0,1,1,0
43,-0.29934,-0.04410,0.30257,0.17727,0.03183,-0.09715,0,1,1,0
43,0.09610,0.17976,0.20383,0.08280,0.07696,-0.72866,0,1,1,0
43,-0.00993,0.21558,0.21581,0.04814,0.07695,-0.93896,0,1,1,0
43,-0.06917,-0.39110,0.39717,0.82642,0.03886,0.13995,1,1,1,1
43,-0.22531,0.21584,0.31202,0.04772,0.06579,-0.88632,0,1,1,0
43,0.17142,-0.28234,0.33031,0.88462,0.03148,0.15241,1,1,1,1
43,0.01579,-0.30681,0.30722,0.89077,0.03103,0.15313,1,1,1,1
43,-0.08290,-0.15510,0.17586,0.87948,0.03130,0.15256,1,1,1,1
43,0.16780,-0.30762,0.35041,0.88515,0.03150,0.15239,1,1,1,1
43,0.18790,-0.14393,0.23669,0.88888,0.04948,0.12788,1,1,1,1
43,0.07568,0.33530,0.34373,0.04805,0.07712,-0.94025,0,1,1,0
43,0.02506,0.12620,0.12866,0.04801,0.07688,-0.93942,0,1,1,0
43,-0.09744,-0.26903,0.28613,0.82207,0.03127,0.15142,1,1,1,1
43,0.36980,-0.06493,0.37546,0.82003,0.10423,0.03223,1,1,1,1
43,-0.00988,-0.12040,0.12080,0.81796,0.06528,0.09703,1,1,1,1
43,-0.04671,-0.17358,0.17976,0.81939,0.03122,0.15145,1,1,1,1
43,0.17324,0.23755,0.29401,0.08269,0.07705,-0.72984,0,1,1,0
43,-0.16681,-0.08102,0.18544,0.17737,0.03152,-0.09498,0,1,1,0
43,-0.12885,0.18873,0.22852,0.04796,0.06543,-0.88243,0,1,1,0
43,-0.31791,-0.02019,0.31855,0.17703,0.03189,-0.09783,0,1,1,0
43,0.30232,-0.22823,0.37879,0.88477,0.04938,0.12776,1,1,1,1
43,-0.22015,0.06797,0.23040,0.17571,0.06591,-0.31201,0,1,1,0
43,-0.30646,-0.17118,0.35103,0.79341,0.03178,0.14996,1,1,1,1
43,0.24247,-0.03797,0.24542,0.87099,0.07684,0.08692,1,1,1,1
43,0.31147,0.17285,0.35622,0.08273,0.10436,-0.86769,0,1,1,0
43,0.22462,-0.16283,0.27743,0.88238,0.04947,0.12749,1,1,1,1
43,0.22604,-0.20827,0.30736,0.88349,0.04936,0.12772,1,1,1,1
43,0.00284,-0.02793,0.02807,0.87677,0.06514,0.10474,1,1,1,1
43,-0.00168,0.26271,0.26272,0.04805,0.07701,-0.93975,0,1,1,0
43,-0.21487,-0.20018,0.29367,0.79589,0.03156,0.15038,1,1,1,1
43,-0.26027,-0.28158,0.38345,0.79858,0.03967,0.13726,1,1,1,1
43,-0.12569,0.35413,0.37578,0.04761,0.08095,-0.95861,0,1,1,0
43,0.06406,-0.05197,0.08250,0.81644,0.06494,0.09737,1,1,1,1
43,0.12683,0.18972,0.22821,0.08278,0.07698,-0.72895,0,1,1,0
43,0.13644,-0.33301,0.35988,0.88538,0.03156,0.15232,1,1,1,1
43,-0.11612,-0.24414,0.27035,0.88153,0.03132,0.15257,1,1,1,1
43,0.20131,0.03337,0.20406,0.82278,0.07687,0.07874,1,1,1,1
43,0.13392,-0.21976,0.25736,0.89012,0.03354,0.14973,1,1,1,1
43,-0.11745,-0.34457,0.36404,0.82434,0.03893,0.13974,1,1,1,1
43,0.13223,-0.33652,0.36156,0.88542,0.03157,0.15231,1,1,1,1
43,-0.31408,-0.02664,0.31521,0.17710,0.03188,-0.09766,0,1,1,0
43,0.37732,-0.00756,0.37740,0.81796,0.10427,0.03148,1,1,1,1
43,0.08898,0.11080,0.14211,0.04801,0.07689,-0.93949,0,1,1,0
43,-0.10679,-0.11522,0.15710,0.87813,0.06565,0.10416,1,1,1,1
43,-0.34043,-0.19796,0.39380,0.79407,0.03977,0.13683,1,1,1,1
43,0.02379,0.06926,0.07323,0.11438,0.06497,-0.49302,0,1,1,0
43,-0.19244,-0.09955,0.21667,0.79194,0.03156,0.15027,1,1,1,1
43,-0.05574,-0.26085,0.26674,0.82234,0.03119,0.15155,1,1,1,1
43,0.29857,0.17558,0.34637,0.08273,0.10435,-0.86765,0,1,1,0
43,0.07357,0.39052,0.39739,0.04792,0.07718,-0.94130,0,1,1,0
43,-0.05139,-0.10110,0.11341,0.87830,0.06542,0.10450,1,1,1,1
43,0.08021,-0.04294,0.09099,0.88465,0.06487,0.10596,1,1,1,1
43,-0.25166,0.02838,0.25326,0.17627,0.06608,-0.31171,0,1,1,0
43,0.03338,0.10730,0.11237,0.04802,0.07686,-0.93935,0,1,1,0
43,0.10553,-0.18296,0.21121,0.88882,0.06492,0.10631,1,1,1,1
43,-0.07529,0.38595,0.39322,0.04764,0.07712,-0.94285,0,1,1,0
43,0.11360,0.20466,0.23407,0.08276,0.07699,-0.72909,0,1,1,0
43,0.03182,-0.39674,0.39801,0.90801,0.03174,0.15248,1,1,1,1
43,-0.23376,-0.02504,0.23510,0.17687,0.03170,-0.09678,0,1,1,0
43,0.37190,0.10380,0.38611,0.82447,0.10436,0.03341,1,1,1,1
43,-0.03727,-0.27620,0.27871,0.82311,0.03115,0.15164,1,1,1,1
43,-0.05119,-0.31145,0.31563,0.82410,0.03116,0.15164,1,1,1,1
43,-0.17684,0.05592,0.18547,0.17573,0.06575,-0.31099,0,1,1,0
43,0.20744,0.29589,0.36136,0.08259,0.10440,-0.86846,0,1,1,0
43,0.23998,0.05590,0.24640,0.82262,0.07691,0.07865,1,1,1,1
43,0.26635,0.14541,0.30346,0.08278,0.10430,-0.86715,0,1,1,0
43,0.04752,0.23741,0.24212,0.04821,0.07700,-0.93874,0,1,1,0
43,0.22813,-0.23467,0.32728,0.88413,0.04929,0.12785,1,1,1,1
43,-0.10334,-0.15409,0.18553,0.87925,0.03135,0.15250,1,1,1,1
43,0.09492,-0.36118,0.37344,0.88557,0.03163,0.15223,1,1,1,1
43,0.32702,0.12014,0.34838,0.72856,0.10433,-0.01541,0,1,0,0
43,0.03838,-0.17703,0.18114,0.88778,0.06516,0.10586,1,1,1,1
43,-0.26648,0.08011,0.27826,0.17568,0.06609,-0.31311,0,1,1,0
43,-0.28728,0.08643,0.30000,0.17566,0.06617,-0.31362,0,1,1,0
43,0.02092,-0.18909,0.19025,0.88787,0.06524,0.10576,1,1,1,1
43,-0.07291,0.17116,0.18605,0.04811,0.06523,-0.88016,0,1,1,0
43,0.20799,-0.16081,0.26291,0.88214,0.04946,0.12749,1,1,1,1
43,0.22482,0.18056,0.28835,0.08275,0.07701,-0.72928,0,1,1,0
43,0.15663,-0.08467,0.17805,0.88689,0.07676,0.08927,1,1,1,1
43,-0.17623,0.03557,0.17978,0.17598,0.06577,-0.31053,0,1,1,0
43,0.27289,0.00707,0.27299,0.87016,0.10418,0.04592,1,1,1,1
43,0.19519,-0.15101,0.24679,0.88916,0.04947,0.12791,1,1,1,1
43,0.11426,-0.37982,0.39663,0.88617,0.03162,0.15226,1,1,1,1
43,0.24124,-0.28511,0.37347,0.88540,0.03139,0.15254,1,1,1,1
43,0.30009,-0.23766,0.38280,0.88495,0.04936,0.12781,1,1,1,1
43,-0.08387,0.07751,0.11420,0.17521,0.06536,-0.30991,0,1,1,0
43,-0.14831,0.33628,0.36754,0.04761,0.08114,-0.95939,0,1,1,0
43,-0.13667,0.17019,0.21828,0.04799,0.06548,-0.88251,0,1,1,0
43,-0.00070,-0.06922,0.06923,0.87792,0.06519,0.10479,1,1,1,1
43,-0.15694,0.26051,0.30413,0.04775,0.06548,-0.88426,0,1,1,0
43,0.04117,-0.24889,0.25227,0.88967,0.03101,0.15314,1,1,1,1
43,-0.07329,0.11841,0.13926,0.17468,0.06528,-0.31067,0,1,1,0
43,0.14645,-0.06785,0.16140,0.88629,0.07676,0.08918,1,1,1,1
43,-0.05091,-0.37079,0.37427,0.82601,0.03858,0.14036,1,1,1,1
43,0.30205,-0.22610,0.37730,0.88471,0.04939,0.12775,1,1,1,1
43,-0.25497,0.00790,0.25509,0.17653,0.06611,-0.31133,0,1,1,0
43,0.95154,0.51388,1.08143,0.07938,0.87440,-1.27879,0,0,1,1
43,-0.65309,-0.63453,0.91058,0.81248,0.85475,-0.73217,0,0,1,1
43,0.75694,0.31588,0.82021,0.08015,0.84614,-1.32726,0,0,1,1
43,0.33591,-0.72362,0.79779,0.89393,0.46834,-0.40655,0,0,1,1
43,-0.68029,-0.15453,0.69762,0.17945,0.56860,-1.22327,0,0,1,1
43,-0.69360,-0.63125,0.93784,0.81197,0.85602,-0.73307,0,0,1,1
43,0.38139,0.62482,0.73202,0.08375,0.85237,-1.31849,0,0,1,1
43,0.16917,0.83301,0.85001,0.04381,0.27885,-1.19983,0,0,1,1
43,-0.48635,-0.04983,0.48889,0.17781,0.03227,-0.09929,0,0,1,1
43,-0.37465,-0.45806,0.59176,0.80962,0.57234,-0.56372,0,0,1,1
43,0.14571,-0.58884,0.60660,0.89043,0.03172,0.15219,1,0,0,0
43,-0.58903,0.71685,0.92781,0.04735,0.84671,-1.32312,0,0,1,1
43,0.65894,-0.48166,0.81621,0.89275,0.81597,-0.65822,0,0,1,1
43,-0.35999,-0.65067,0.74362,0.87124,0.60753,-0.54403,0,0,1,1
43,0.37296,0.77090,0.85638,0.08348,0.90488,-1.24051,0,0,1,1
43,0.20910,0.49637,0.53862,0.15768,0.24624,-1.01787,0,0,1,1
43,-0.22791,0.54503,0.59076,0.04702,0.08258,-0.96829,0,0,1,1
43,-0.19162,-0.41769,0.45954,0.86689,0.04002,0.14001,1,0,0,0
43,-0.40309,-0.32802,0.51969,0.79853,0.55001,-0.55402,0,0,1,1
43,-0.40993,0.29073,0.50256,0.04721,0.08397,-0.97226,0,0,1,1
43,0.86799,-0.06099,0.87013,0.82366,0.81855,-0.70800,0,0,1,1
43,-0.34683,-0.99842,1.05694,0.90885,0.96960,-0.71236,0,0,1,1
43,-0.34131,-0.45740,0.57071,0.80994,0.56571,-0.55802,0,0,1,1
43,-0.89818,-0.30218,0.94765,0.19814,0.85122,-1.20777,0,0,1,1
43,0.53435,0.14474,0.55360,0.72886,0.10449,-0.01552,0,0,1,1
43,-0.09343,0.80085,0.80628,0.04354,0.87130,-1.25775,0,0,1,1
43,-0.00202,0.50660,0.50660,0.04753,0.15742,-1.11425,0,0,1,1
43,0.44373,-0.58344,0.73300,0.89270,0.46645,-0.40555,0,0,1,1
43,-0.24891,-0.80598,0.84354,0.90660,0.61654,-0.52519,0,0,1,1
43,0.88171,-0.05061,0.88316,0.82349,0.81890,-0.70828,0,0,1,1
43,-0.77333,0.32028,0.83703,0.05770,0.52801,-1.24251,0,0,1,1
43,0.79114,0.46842,0.91941,0.07980,0.86975,-1.29068,0,0,1,1
43,0.06194,-0.74690,0.74946,0.91352,0.47081,-0.39548,0,0,1,1
43,-0.56869,0.91174,1.07456,0.04698,0.98471,-1.20967,0,0,1,1
43,-0.30648,-0.74873,0.80903,0.90549,0.61604,-0.52561,0,0,1,1
43,0.49772,0.98930,1.10745,0.08289,0.90885,-1.23778,0,0,1,1
43,-0.81371,-0.73856,1.09891,0.81404,0.86284,-0.73449,0,0,1,1
43,0.51025,-0.67469,0.84591,0.89446,0.81729,-0.65770,0,0,1,1
43,-0.45839,0.53587,0.70519,0.04662,0.41465,-1.23384,0,0,1,1
43,0.70331,0.32533,0.77491,0.08026,0.84410,-1.32776,0,0,1,1
43,0.24973,0.98411,1.01530,0.12471,0.90655,-1.23770,0,0,1,1
43,-0.33866,-0.81758,0.88495,0.90642,0.63271,-0.53727,0,0,1,1
43,-0.83718,0.12580,0.84658,0.17664,0.51155,-1.23728,0,0,1,1
43,-0.06379,-0.44641,0.45095,0.89304,0.03918,0.14218,1,0,0,0
43,0.47960,0.51001,0.70009,0.08384,0.84803,-1.32167,0,0,1,1
43,0.52490,0.10796,0.53589,0.73108,0.10447,-0.01357,0,0,1,1
43,0.56445,0.89292,1.05636,0.08296,0.90843,-1.23806,0,0,1,1
43,0.51731,0.55680,0.76002,0.08369,0.85363,-1.31734,0,0,1,1
43,-0.48959,0.65214,0.81546,0.04767,0.51243,-1.24267,0,0,1,1
43,0.49081,-0.40910,0.63895,0.89021,0.45190,-0.39285,0,0,1,1
43,0.56720,0.85828,1.02877,0.08302,0.90808,-1.23828,0,0,1,1
43,-0.55937,0.84107,1.01009,0.04714,0.89914,-1.23066,0,0,1,1
43,-0.64023,0.37426,0.74159,0.05790,0.50348,-1.23980,0,0,1,1
43,0.91429,0.47309,1.02943,0.07953,0.87237,-1.28390,0,0,1,1
43,-0.21203,0.40593,0.45797,0.04734,0.08202,-0.96436,0,0,1,1
43,-0.63093,0.33386,0.71381,0.05797,0.42384,-1.23409,0,0,1,1
43,0.43439,0.00580,0.43443,0.81838,0.10434,0.03151,1,0,0,0
43,-0.95561,0.54748,1.10133,0.05704,0.85956,-1.33314,0,0,1,1
43,0.42964,0.98748,1.07690,0.12502,0.90828,-1.23654,0,0,1,1
43,0.88312,0.86809,1.23833,0.07893,0.91039,-1.23577,0,0,1,1
43,0.25433,-0.65712,0.70462,0.89239,0.44792,-0.38733,0,0,1,1
43,-0.64546,0.92406,1.12716,0.04682,0.90218,-1.22996,0,0,1,1
43,0.86705,-0.42730,0.96662,0.88937,0.83667,-0.67056,0,0,1,1
43,-0.77726,0.58797,0.97460,0.04728,0.85221,-1.31687,0,0,1,1
43,0.63332,0.99858,1.18248,0.08266,0.90987,-1.23711,0,0,1,1
43,-0.21223,0.58476,0.62209,0.04697,0.08251,-0.96835,0,0,1,1
43,0.66985,0.65791,0.93891,0.07975,0.87448,-1.27870,0,0,1,1
43,-0.70624,0.12785,0.71772,0.17628,0.40779,-1.20365,0,0,1,1
43,0.84539,0.32211,0.90468,0.46875,0.85104,-0.98753,0,0,1,1
43,0.59732,-0.37519,0.70538,0.88630,0.46275,-0.40640,0,0,1,1
43,-0.63588,0.29081,0.69922,0.05802,0.41781,-1.23343,0,0,1,1
43,0.12476,-0.78779,0.79761,0.91440,0.47294,-0.39694,0,0,1,1
43,-0.68712,0.71337,0.99047,0.04718,0.85207,-1.31687,0,0,1,1
43,-0.56454,-0.76260,0.94882,0.81702,0.81188,-0.70964,0,0,1,1
43,-0.95549,0.85327,1.28103,0.04644,0.97307,-1.21277,0,0,1,1
43,-0.69153,-0.45928,0.83015,0.80622,0.63017,-0.61080,0,0,1,1
43,-0.49911,0.65425,0.82289,0.04765,0.51512,-1.24301,0,0,1,1
43,0.35736,-0.28720,0.45846,0.88661,0.06065,0.11211,1,0,0,0
43,0.59389,0.76178,0.96593,0.08316,0.90720,-1.23888,0,0,1,1
43,-0.61276,0.66066,0.90108,0.04742,0.84574,-1.32395,0,0,1,1
43,-0.65400,0.00089,0.65400,0.17763,0.37160,-1.17578,0,0,1,1
43,-0.07282,0.40421,0.41071,0.04761,0.07715,-0.94316,0,0,1,1
43,0.88855,-0.11875,0.89645,0.82937,0.82075,-0.70494,0,0,1,1
43,-0.92597,-0.21685,0.95102,0.19733,0.98689,-1.17847,0,0,1,1
43,-0.42440,0.05234,0.42761,0.17644,0.10766,-0.53045,0,0,1,1
43,-0.43789,0.09719,0.44855,0.17594,0.09194,-0.45461,0,0,1,1
43,0.52079,0.64469,0.82876,0.08350,0.87108,-1.28650,0,0,1,1
43,-0.09241,0.70472,0.71075,0.05795,0.25883,-1.18021,0,0,1,1
43,-0.73723,0.83529,1.11410,0.04684,0.90321,-1.22974,0,0,1,1
43,0.11802,0.96436,0.97156,0.12457,0.90476,-1.23886,0,0,1,1
43,0.94642,-0.16920,0.96142,0.83158,0.82395,-0.70486,0,0,1,1
43,-0.62808,-0.24725,0.67500,0.19726,0.57787,-1.24236,0,0,1,1
43,-0.94696,0.87892,1.29199,0.04641,0.97310,-1.21276,0,0,1,1
43,0.96471,0.36580,1.03173,0.46785,0.86929,-0.99210,0,0,1,1
43,-0.90853,0.05565,0.91023,0.17762,0.51798,-1.23771,0,0,1,1
43,-0.74111,0.44129,0.86255,0.05760,0.84403,-1.33737,0,0,1,1
43,-0.94478,0.14631,0.95604,0.17668,0.84365,-1.22863,0,0,1,1
43,0.97924,0.67867,1.19143,0.07903,0.92789,-1.22789,0,0,1,1
43,-0.60818,-0.84216,1.03881,0.81872,0.81645,-0.71056,0,0,1,1
43,-0.96020,-0.94587,1.34784,0.81836,0.78783,-0.69690,0,0,1,1
43,0.60453,0.68296,0.91208,0.07986,0.87419,-1.27943,0,0,1,1
43,0.31695,-0.67883,0.74917,0.89317,0.46014,-0.39901,0,0,1,1
43,0.84962,-0.17439,0.86733,0.83053,0.82040,-0.70394,0,0,1,1
43,-0.88285,0.15817,0.89690,0.17639,0.52867,-1.23766,0,0,1,1
43,0.96430,0.56874,1.11953,0.07925,0.87630,-1.27426,0,0,1,1
43,-0.85854,0.80087,1.17409,0.04671,0.86270,-1.28744,0,0,1,1
43,-0.44758,0.79002,0.90800,0.04745,0.52447,-1.24436,0,0,1,1
